0,3
1,3
2,3
3,4
4,3
5,3
6,3
7,4
8,3
9,3
10,3
11,3
12,4
13,4
14,4
15,3
16,3
17,3
18,3
19,4
20,3
21,3
22,3
23,4
24,3
25,4
26,3
27,3
28,3
29,4
30,3
31,3
32,3
33,9
34,3
35,4
36,4
37,3
38,3
39,4
40,3
41,4
42,3
43,3
44,3
45,3
46,4
47,3
48,3
49,3
50,4
51,3
52,3
53,3
54,4
55,3
56,4
57,4
58,3
59,3
60,3
61,4
62,3
63,3
64,4
65,3
66,4
67,4
68,3
69,3
70,4
71,3
72,4
73,4
74,4
75,3
76,4
77,3
78,3
79,3
80,3
81,3
82,4
83,3
84,4
85,3
86,3
87,3
88,3
89,5
90,3
91,4
92,3
93,3
94,5
95,3
96,4
97,3
98,3
99,3
100,3
101,3
102,3
103,3
104,3
105,3
106,0
107,4
108,4
109,4
110,4
111,3
112,3
113,3
114,3
115,4
116,3
117,3
118,3
119,3
120,3
121,4
122,3
123,3
124,3
125,3
126,3
127,4
128,3
129,5
130,3
131,3
132,4
133,3
134,4
135,3
136,5
137,3
138,3
139,4
140,3
141,5
142,4
143,3
144,3
145,3
146,3
147,4
148,4
149,3
150,3
151,3
152,5
153,3
154,3
155,3
156,5
157,4
158,3
159,4
160,4
161,3
162,3
163,3
164,3
165,3
166,3
167,3
168,4
169,3
170,5
171,3
172,3
173,3
174,3
175,3
176,3
177,4
178,3
179,3
180,4
181,3
182,4
183,4
184,4
185,4
186,4
187,3
188,3
189,4
190,4
191,3
192,3
193,4
194,3
195,4
196,3
197,3
198,3
199,3
200,6
201,1
202,6
203,0
204,8
205,0
206,8
207,8
208,5
209,8
210,8
211,8
212,1
213,6
214,8
215,1
216,1
217,8
218,8
219,0
220,8
221,8
222,8
223,8
224,1
225,8
226,1
227,8
228,0
229,8
230,8
231,7
232,7
233,8
234,8
235,8
236,8
237,1
238,8
239,8
240,8
241,8
242,8
243,7
244,8
245,5
246,8
247,8
248,8
249,8
250,8
251,5
252,1
253,0
254,8
255,2
256,8
257,6
258,1
259,0
260,8
261,8
262,8
263,8
264,4
265,8
266,6
267,8
268,7
269,8
270,8
271,8
272,8
273,8
274,8
275,8
276,8
277,5
278,8
279,8
280,8
281,8
282,8
283,8
284,1
285,8
286,8
287,1
288,8
289,8
290,4
291,8
292,8
293,8
294,8
295,6
296,7
297,8
298,8
299,8
300,8
301,7
302,7
303,8
304,1
305,8
306,8
307,0
308,8
309,1
310,8
311,8
312,1
313,7
314,8
315,8
316,8
317,8
318,8
319,8
320,0
321,8
322,8
323,8
324,8
325,1
326,8
327,0
328,1
329,1
330,8
331,4
332,8
333,1
334,0
335,8
336,8
337,8
338,8
339,0
340,8
341,8
342,8
343,0
344,6
345,8
346,8
347,1
348,1
349,8
350,8
351,8
352,8
353,8
354,8
355,8
356,8
357,8
358,8
359,8
360,6
361,8
362,8
363,8
364,8
365,7
366,8
367,8
368,7
369,8
370,8
371,3
372,4
373,8
374,8
375,8
376,8
377,8
378,8
379,6
380,8
381,8
382,1
383,5
384,8
385,8
386,8
387,8
388,8
389,8
390,8
391,1
392,8
393,8
394,8
395,8
396,8
397,6
398,8
399,8
400,2
401,1
402,2
403,2
404,6
405,6
406,6
407,6
408,2
409,2
410,6
411,6
412,6
413,2
414,2
415,2
416,6
417,2
418,6
419,6
420,6
421,2
422,2
423,2
424,2
425,2
426,2
427,6
428,2
429,6
430,2
431,6
432,2
433,2
434,2
435,2
436,2
437,6
438,2
439,6
440,6
441,2
442,6
443,2
444,6
445,6
446,1
447,2
448,2
449,2
450,2
451,6
452,2
453,2
454,2
455,6
456,2
457,6
458,2
459,2
460,2
461,6
462,2
463,2
464,2
465,2
466,6
467,2
468,2
469,6
470,2
471,2
472,2
473,2
474,6
475,2
476,2
477,2
478,6
479,6
480,2
481,2
482,2
483,6
484,2
485,2
486,6
487,6
488,2
489,6
490,2
491,2
492,6
493,2
494,2
495,1
496,6
497,6
498,1
499,2
500,2
501,2
502,2
503,2
504,6
505,2
506,6
507,6
508,2
509,2
510,2
511,6
512,2
513,2
514,2
515,2
516,6
517,6
518,6
519,6
520,6
521,6
522,6
523,2
524,2
525,1
526,2
527,2
528,2
529,6
530,6
531,6
532,2
533,6
534,2
535,2
536,6
537,2
538,6
539,2
540,2
541,6
542,2
543,2
544,6
545,1
546,2
547,2
548,2
549,2
550,2
551,6
552,2
553,2
554,2
555,2
556,2
557,6
558,6
559,6
560,6
561,6
562,2
563,2
564,6
565,6
566,2
567,6
568,6
569,6
570,2
571,6
572,2
573,4
574,6
575,2
576,2
577,2
578,2
579,6
580,6
581,6
582,2
583,2
584,2
585,6
586,6
587,6
588,6
589,2
590,6
591,6
592,2
593,6
594,2
595,2
596,6
597,2
598,2
599,2
600,8
601,8
602,1
603,2
604,8
605,4
606,8
607,8
608,8
609,8
610,2
611,8
612,8
613,8
614,8
615,9
616,8
617,8
618,8
619,8
620,8
621,8
622,8
623,1
624,8
625,8
626,2
627,8
628,1
629,8
630,8
631,8
632,8
633,2
634,8
635,8
636,8
637,9
638,1
639,8
640,8
641,2
642,1
643,2
644,8
645,8
646,8
647,2
648,8
649,8
650,8
651,8
652,1
653,8
654,8
655,8
656,8
657,8
658,2
659,1
660,8
661,8
662,8
663,2
664,8
665,8
666,1
667,1
668,8
669,8
670,8
671,8
672,8
673,8
674,2
675,8
676,8
677,4
678,9
679,8
680,8
681,2
682,9
683,8
684,8
685,8
686,8
687,6
688,8
689,9
690,8
691,8
692,8
693,8
694,8
695,8
696,8
697,8
698,8
699,8
700,8
701,2
702,8
703,8
704,8
705,8
706,2
707,8
708,8
709,8
710,8
711,8
712,8
713,8
714,8
715,4
716,9
717,8
718,8
719,8
720,8
721,2
722,8
723,8
724,8
725,8
726,3
727,8
728,8
729,8
730,9
731,8
732,2
733,8
734,8
735,4
736,8
737,8
738,2
739,8
740,9
741,9
742,8
743,1
744,8
745,8
746,2
747,8
748,8
749,2
750,8
751,8
752,8
753,8
754,8
755,8
756,2
757,8
758,3
759,8
760,2
761,8
762,8
763,4
764,2
765,9
766,1
767,1
768,8
769,8
770,8
771,8
772,8
773,2
774,4
775,9
776,6
777,8
778,8
779,8
780,8
781,1
782,8
783,1
784,8
785,9
786,8
787,9
788,1
789,8
790,1
791,8
792,8
793,8
794,8
795,8
796,8
797,8
798,8
799,8
800,9
801,6
802,3
803,9
804,6
805,1
806,1
807,3
808,0
809,6
810,0
811,9
812,7
813,3
814,0
815,3
816,0
817,6
818,4
819,4
820,4
821,9
822,9
823,2
824,0
825,0
826,7
827,6
828,1
829,3
830,0
831,3
832,0
833,6
834,3
835,3
836,1
837,0
838,3
839,1
840,3
841,6
842,0
843,3
844,7
845,0
846,9
847,3
848,0
849,6
850,0
851,1
852,0
853,3
854,1
855,4
856,0
857,1
858,0
859,0
860,7
861,7
862,1
863,4
864,9
865,0
866,3
867,7
868,0
869,4
870,3
871,4
872,0
873,6
874,1
875,3
876,0
877,9
878,0
879,4
880,4
881,9
882,8
